,ACCT220,ECON309,ECON310,ECON311,ECON401,ENGL205,ENGL305,ENGL306,ECON160,ECON161,MATH103,MATH150A,MATH255A,MATH140,SOM120,cluster_label,graduated
172,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
173,1.0,-2.0,-2.0,-0.7,-2.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
174,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,1,0
175,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
176,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
177,2.0,2.0,2.0,2.0,-1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
178,0.0,-0.30000000000000004,0.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,0.0,-2.0,-0.7,0.7000000000000002,-2.0,-2.0,-2.0,0,0
179,2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
180,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,2.0,2.0,-2.0,0,0
181,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,0
182,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
183,1.0,1.0,0.7000000000000002,1.2999999999999998,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,0.0,-2.0,1.2999999999999998,1,1
184,2.0,2.0,0.0,2.0,1.2999999999999998,1.0,-2.0,-2.0,1.0,2.0,-2.0,-1.0,-1.0,0.0,-2.0,1,0
185,2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,2.0,1.0,2.0,-2.0,2.0,-2.0,-2.0,0,0
186,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,0,0
187,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
188,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,0,0
189,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.7000000000000002,0,0
190,2.0,1.0,0.2999999999999998,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1,1
191,-0.7,-0.7,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,-0.30000000000000004,0.7000000000000002,-2.0,-2.0,-2.0,0.0,0,0
192,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,2.0,-2.0,0,0
193,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,0,0
194,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,0.0,-1.0,-1.0,1.0,-2.0,0,0
195,2.0,0.0,0.0,0.0,-1.3,1.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
196,2.0,1.0,0.0,1.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,1,0
197,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
198,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
199,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,-2.0,0.0,-2.0,0,0
200,1.0,1.0,0.0,0.0,0.2999999999999998,-2.0,-2.0,1.2999999999999998,1.0,1.2999999999999998,0.7000000000000002,-2.0,-2.0,-2.0,-0.7,1,0
201,0.0,-2.0,-2.0,-1.3,-2.0,1.2999999999999998,-2.0,-2.0,0.2999999999999998,-2.0,0.7000000000000002,-2.0,-2.0,0.0,-2.0,0,0
202,-2.0,-2.0,-2.0,1.0,-0.30000000000000004,-2.0,-2.0,1.0,0.2999999999999998,2.0,-2.0,1.0,-2.0,1.0,-2.0,0,1
203,-1.0,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0,0
204,2.0,2.0,2.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,1.0,2.0,-2.0,1,1
205,2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.7000000000000002,1.0,-1.0,-2.0,-2.0,0.0,-2.0,0,0
206,-1.0,0.0,-2.0,0.7000000000000002,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,0,1
207,1.0,0.0,0.7000000000000002,1.0,0.0,-2.0,-2.0,-2.0,1.0,-0.7,0.0,-2.0,-2.0,1.0,-2.0,1,1
208,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
209,1.7000000000000002,-2.0,0.7000000000000002,0.7000000000000002,-2.0,2.0,-2.0,-2.0,2.0,1.0,1.2999999999999998,-2.0,-2.0,-2.0,1.0,1,0
210,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,-2.0,0,0
211,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
212,0.0,1.0,0.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
213,-2.0,0.0,0.7000000000000002,0.0,-0.30000000000000004,1.0,-2.0,-2.0,-0.7,0.7000000000000002,-2.0,-2.0,-2.0,0.0,-2.0,1,1
214,0.0,0.0,0.0,-0.7,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,1,0
215,0.0,1.0,1.0,-0.30000000000000004,-2.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,1.0,1.0,2.0,-2.0,1,0
216,1.0,0.0,0.0,0.0,-0.30000000000000004,-2.0,-2.0,0.7000000000000002,0.0,0.0,0.7000000000000002,-2.0,-2.0,0.0,-2.0,1,1
217,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
218,1.0,2.0,2.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,1.7000000000000002,1.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,1,1
219,1.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1,0
220,1.0,-1.0,1.0,1.2999999999999998,0.0,1.0,-2.0,-2.0,1.7000000000000002,2.0,-2.0,2.0,-2.0,0.0,-2.0,1,1
221,1.0,1.0,1.2999999999999998,1.0,1.7000000000000002,2.0,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,1.0,-2.0,1,1
222,-2.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,0,0
223,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
224,-0.30000000000000004,-1.0,-0.7,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
225,0.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,1.0,1.0,-2.0,-2.0,0,0
226,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
227,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
228,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,0
229,2.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,-2.0,1,1
230,1.0,0.0,-1.0,0.7000000000000002,0.0,2.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,1,1
231,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,2.0,-2.0,-2.0,0.0,-2.0,0,0
232,2.0,-2.0,-1.3,0.7000000000000002,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
233,0.0,-0.7,0.0,-1.0,-2.0,1.0,-2.0,-2.0,0.0,-0.30000000000000004,2.0,-2.0,-2.0,-0.7,0.0,0,0
234,0.0,2.0,2.0,1.2999999999999998,2.0,-2.0,-2.0,1.0,1.0,0.0,2.0,-2.0,-2.0,1.0,-2.0,1,1
235,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
236,0.0,0.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,-2.0,1,1
237,1.0,-1.0,0.0,0.0,-0.30000000000000004,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1,0
238,1.7000000000000002,0.0,0.2999999999999998,-1.0,0.2999999999999998,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,-2.0,1,0
239,1.0,0.0,0.7000000000000002,1.2999999999999998,-0.30000000000000004,2.0,-2.0,-2.0,1.0,2.0,-2.0,0.0,0.0,-2.0,0.7000000000000002,1,1
240,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
241,-1.3,0.0,0.0,0.0,-0.30000000000000004,-2.0,-2.0,0.2999999999999998,0.0,0.2999999999999998,0.0,-2.0,-2.0,0.0,-2.0,1,1
242,2.0,2.0,2.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,1
243,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
244,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
245,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,-2.0,1,1
246,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,0.2999999999999998,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
247,0.0,1.0,1.0,0.2999999999999998,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
248,-2.0,1.0,1.7000000000000002,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
249,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
250,1.0,1.0,1.2999999999999998,1.2999999999999998,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,1.0,1.0,2.0,-2.0,1,1
251,2.0,1.0,1.7000000000000002,1.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
252,1.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
253,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
254,0.7000000000000002,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0,0
255,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,0.0,-2.0,0,0
256,0.0,2.0,1.0,1.2999999999999998,0.2999999999999998,2.0,-2.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,2.0,1,0
257,1.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,0,0
258,1.0,2.0,1.2999999999999998,0.0,-0.30000000000000004,0.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0,2.0,-2.0,1,1
259,1.0,-2.0,0.0,-0.7,-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0,0
260,0.0,2.0,2.0,0.7000000000000002,1.2999999999999998,-2.0,1.7000000000000002,-2.0,0.0,1.0,2.0,1.0,1.0,0.0,-2.0,1,1
261,0.0,-1.0,-1.0,-0.7,-2.0,-2.0,2.0,-2.0,0.0,-1.0,1.0,-2.0,-2.0,0.0,-2.0,0,0
262,2.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,2.0,0.0,2.0,0.0,0.0,-2.0,1,0
263,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
264,1.0,-2.0,-0.30000000000000004,-2.0,-2.0,1.0,-2.0,-2.0,2.0,-1.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,0,0
265,0.0,0.0,2.0,0.7000000000000002,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,2.0,-2.0,1,1
266,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
267,1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,0,0
268,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,0,0
269,2.0,2.0,1.2999999999999998,0.0,1.0,1.0,-2.0,-2.0,2.0,2.0,-2.0,1.0,-2.0,1.0,-2.0,1,1
270,-1.0,1.0,2.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,0.7000000000000002,2.0,2.0,-2.0,-2.0,-2.0,-0.30000000000000004,1,1
271,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,0.7000000000000002,0.2999999999999998,1.2999999999999998,-2.0,-2.0,1.0,-2.0,0,0
272,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,1
273,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
274,0.0,0.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,2.0,0,0
275,2.0,2.0,1.7000000000000002,1.0,1.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,1,1
276,2.0,2.0,1.0,0.7000000000000002,2.0,-2.0,-2.0,-2.0,1.7000000000000002,-1.3,-2.0,-2.0,-2.0,2.0,-2.0,1,1
277,2.0,-1.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-1.0,-2.0,-2.0,2.0,-2.0,1,1
278,0.7000000000000002,1.0,2.0,-0.30000000000000004,-0.30000000000000004,1.7000000000000002,-2.0,-2.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,1,1
279,0.0,0.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,-0.30000000000000004,-2.0,1,1
280,0.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1.7000000000000002,-2.0,2.0,1.0,0.0,-2.0,-2.0,2.0,-2.0,0,0
281,2.0,0.2999999999999998,0.2999999999999998,1.0,0.0,-2.0,-2.0,-2.0,0.0,2.0,-2.0,0.0,-2.0,2.0,-2.0,1,1
282,1.0,0.0,0.2999999999999998,0.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,1,1
283,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
284,-2.0,-2.0,0.0,1.0,-2.0,0.2999999999999998,-2.0,-2.0,2.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,0,0
285,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
286,0.0,-2.0,-1.3,0.0,-2.0,-2.0,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,-2.0,-1.3,0,0
287,0.0,0.0,0.2999999999999998,-1.3,-1.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.2999999999999998,-2.0,1,1
288,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
289,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
290,2.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,1.2999999999999998,-2.0,-2.0,2.0,-2.0,1,0
291,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
292,2.0,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,-2.0,1,1
293,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,0,0
294,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,1,1
295,1.0,0.0,0.2999999999999998,-0.7,1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
296,-1.0,0.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-0.30000000000000004,1.0,-2.0,0.2999999999999998,-2.0,-2.0,0.0,0,1
297,0.7000000000000002,0.7000000000000002,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1,0
298,0.0,0.0,-1.0,-0.30000000000000004,-1.3,-2.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,-2.0,0,0
299,0.0,1.0,0.0,0.2999999999999998,0.0,-1.0,-2.0,-2.0,2.0,0.0,2.0,-2.0,-2.0,0.0,-2.0,1,0
300,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,0,0
301,-1.0,0.0,0.7000000000000002,-2.0,-0.7,-2.0,-2.0,-2.0,0.7000000000000002,-1.3,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,0,1
302,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,0,0
303,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0,0
304,2.0,1.0,2.0,1.0,0.7000000000000002,1.0,-2.0,-2.0,0.0,1.0,-2.0,1.0,1.0,0.0,-2.0,1,0
305,-2.0,1.0,-0.30000000000000004,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,0,1
306,2.0,2.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,1
307,2.0,1.0,0.0,0.2999999999999998,0.2999999999999998,1.0,-2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,1.2999999999999998,-2.0,1,1
308,-2.0,-2.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,1.0,1.0,1.0,-2.0,0,0
309,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,0,0
310,2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0,0
311,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,0,0
312,1.0,-2.0,0.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
313,2.0,2.0,2.0,1.0,0.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
314,2.0,0.0,0.7000000000000002,-1.0,-1.3,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,-2.0,1,1
315,-2.0,-2.0,-2.0,-1.3,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,0,0
316,1.2999999999999998,0.0,1.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,2.0,-2.0,-1.0,-1.0,0.0,-2.0,1,1
317,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
318,2.0,-1.0,-2.0,1.7000000000000002,1.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1,1
319,0.0,-2.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,-2.0,0.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,1.0,0,1
320,0.2999999999999998,0.0,0.0,1.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,2.0,0.0,-2.0,-2.0,0.0,-2.0,1,1
321,1.0,0.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,2.0,1.0,1.2999999999999998,-2.0,-2.0,1.0,-2.0,1,0
322,-2.0,-2.0,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-1.0,0.2999999999999998,0.7000000000000002,-2.0,-2.0,1.2999999999999998,-2.0,0,0
323,1.0,0.0,0.0,2.0,-0.30000000000000004,-2.0,-2.0,1.0,0.2999999999999998,0.2999999999999998,0.0,-2.0,-2.0,1.0,-2.0,1,1
324,1.0,1.0,-2.0,1.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,1.0,1.0,1.0,-2.0,1,1
325,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,0.0,-2.0,0,0
326,2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-2.0,1,0
327,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
328,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
329,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
330,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
331,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,0,0
332,-2.0,1.0,2.0,0.7000000000000002,-2.0,1.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,2.0,2.0,-2.0,1,0
333,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0,0
334,1.0,0.0,1.0,-0.30000000000000004,-0.30000000000000004,-2.0,-2.0,-2.0,0.2999999999999998,1.0,2.0,-2.0,-2.0,0.7000000000000002,-2.0,1,1
335,0.0,1.0,1.7000000000000002,-2.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,0.0,-2.0,1,1
336,0.0,-1.0,1.2999999999999998,-0.7,1.0,1.2999999999999998,-2.0,-2.0,0.0,0.0,-2.0,2.0,2.0,2.0,-2.0,1,1
337,1.0,1.0,-2.0,0.2999999999999998,-0.30000000000000004,2.0,-2.0,-2.0,1.2999999999999998,1.7000000000000002,2.0,-2.0,-2.0,1.2999999999999998,-2.0,1,0
338,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,1.7000000000000002,0.0,0.0,-2.0,0.7000000000000002,0,0
339,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0,0
340,1.0,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,-2.0,1.2999999999999998,-2.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,1,0
341,2.0,1.0,1.0,1.2999999999999998,0.2999999999999998,-2.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,1,0
342,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
